docId,filename,toptopics...
0,file:/Users/bmw9t/projects/tm_new_hampshire/poems/11_1_Two%20Witches_The%20Witch%20of%20Coös.txt,5,0.8062418494448621,4,0.16239365075343162,1,0.023687931850076557,8,0.00293875811912254,2,0.0028066061478806787,0,6.370600157317836E-4,6,5.212769485582852E-4,9,5.117559413601293E-4,3,2.0002458770370418E-4,7,6.10861912725216E-5
1,file:/Users/bmw9t/projects/tm_new_hampshire/poems/15_Fragmentary%20Blue.txt,1,0.6614033909620379,8,0.10489292939207343,4,0.09659615306865536,5,0.06497282139231199,3,0.033120127455912834,2,0.012656809436578534,0,0.009699447222345788,6,0.007936612133722857,9,0.00779165168330751,7,9.300572530538468E-4
2,file:/Users/bmw9t/projects/tm_new_hampshire/poems/14_I%20Will%20Sing%20You%20One-O.txt,1,0.24548033913320927,8,0.20980302472641726,5,0.16760625378253155,2,0.1459070511442192,4,0.12841033260715812,0,0.07384135556686916,3,0.024564348281205746,6,0.002090262077862436,9,0.002052083907228951,7,2.4494877329824286E-4
3,file:/Users/bmw9t/projects/tm_new_hampshire/poems/17_In%20a%20Disused%20Graveyard.txt,6,0.597954224560835,8,0.12988582432123413,1,0.1181529762404929,4,0.07601972713126427,2,0.03362904882983597,9,0.029800242473630976,0,0.007633319834618647,5,0.0037959799054657255,3,0.002396715560583763,7,7.319411420385961E-4
4,file:/Users/bmw9t/projects/tm_new_hampshire/poems/05_Maple.txt,4,0.9127140763719385,5,0.04060449366245269,1,0.026812775339535553,8,0.007798197003527525,0,0.007428748744930737,2,0.003176845517201229,6,5.900422966358188E-4,9,5.792653056926677E-4,3,2.264112530560709E-4,7,6.914450502916004E-5
5,file:/Users/bmw9t/projects/tm_new_hampshire/poems/42_Our%20Singing%20Strength.txt,1,0.5442099211337424,4,0.33401157603272946,8,0.03956526308062996,9,0.03307296398530422,2,0.023359751616797684,0,0.017556154685539966,6,0.006678430908343024,5,8.474598782950067E-4,3,5.350713986540104E-4,7,1.6340727996425836E-4
6,file:/Users/bmw9t/projects/tm_new_hampshire/poems/24_for_once.txt,1,0.48764407538964843,4,0.35534983338589454,8,0.06805288351614172,3,0.040999802522928966,9,0.024567085643112448,2,0.008211538978513566,0,0.006292848868068155,6,0.005149149176968773,5,0.003129375994830544,7,6.034065238929167E-4
7,file:/Users/bmw9t/projects/tm_new_hampshire/poems/08_Paul’s%20Wife.txt,3,0.7470894922346645,4,0.22256233513744378,8,0.022836658228342643,2,0.00309383604460444,1,0.002160103227280915,0,7.02257151661829E-4,6,5.746247701655081E-4,9,5.641293769045635E-4,5,3.4922603715465534E-4,7,6.733779177717504E-5
8,file:/Users/bmw9t/projects/tm_new_hampshire/poems/36_Gathering%20Leaves.txt,1,0.4291930213711459,4,0.18557678802870683,8,0.14661393953640325,0,0.1428798407225012,9,0.07365053082280369,2,0.009510523256975175,6,0.005963693666843038,5,0.0036244123368995036,3,0.0022883907876622535,7,6.988594700591606E-4
9,file:/Users/bmw9t/projects/tm_new_hampshire/poems/22_The%20Aim%20was%20Song.txt,1,0.50776185683923,9,0.2806120954284335,4,0.1737942727559545,8,0.010322586528513844,2,0.008906687579477395,0,0.006825570578110654,6,0.005585050882591783,5,0.0033942936126349988,3,0.0021430978353912757,7,6.544879596620418E-4
10,file:/Users/bmw9t/projects/tm_new_hampshire/poems/37_The%20Valley’s%20Singing%20Day.txt,1,0.5753222507355369,8,0.1752652768578187,2,0.07608145727284338,4,0.07314856223815652,5,0.07242585527972138,9,0.017671115139459355,0,0.004526448864072935,6,0.0037037851904089237,3,0.0014212178530119569,7,4.3403056896991254E-4
11,file:/Users/bmw9t/projects/tm_new_hampshire/poems/10_Place%20for%20a%20Third.txt,6,0.7020504025491457,4,0.256922280821877,7,0.016918848098769763,1,0.012558328039431736,9,0.005284674943099991,8,0.0020472058382546305,2,0.0017664005781738185,0,0.0013536673098674356,5,6.731663310684982E-4,3,4.2502549031144183E-4
12,file:/Users/bmw9t/projects/tm_new_hampshire/poems/29_Two%20Look%20at%20Two.txt,9,0.4438350202283994,4,0.3452898529706567,1,0.0980938596464333,2,0.052522019325101955,8,0.04488935045409218,0,0.010818045001189033,6,0.002158654801627699,5,0.0013119143153891145,3,8.283198362874144E-4,7,2.529634208231879E-4
13,file:/Users/bmw9t/projects/tm_new_hampshire/poems/39_A%20Hillside%20Thaw.txt,1,0.667972446316227,4,0.26566374078771565,0,0.027402035695100465,2,0.019965648419899496,7,0.00850243476317851,8,0.004022644934089658,6,0.002176458058978883,9,0.002136705537975731,5,0.001322734177908107,3,8.351513089264839E-4
14,file:/Users/bmw9t/projects/tm_new_hampshire/poems/44_The%20Need%20of%20Being%20Versed%20in%20Country%20Things.txt,1,0.31882860123968365,2,0.2979492505708578,4,0.18886074490051027,5,0.14830963739384034,8,0.01977059119399856,0,0.017574780916085286,6,0.0035069076906125386,9,0.0034428548038352965,3,0.0013456719443854126,7,4.109593461907738E-4
15,file:/Users/bmw9t/projects/tm_new_hampshire/poems/16_Fire%20and%20Ice.txt,2,0.4233982792744505,4,0.32412117910226285,5,0.0970934177043663,6,0.056802935876208605,1,0.04458444675425942,8,0.021920710023336638,0,0.014494560348153657,9,0.011643608439386952,3,0.0045510130693974535,7,0.0013898494081775838
